HybridID,PC2,scaffold_0_169794,scaffold_0_212795,scaffold_0_217123,scaffold_0_337936,scaffold_0_341017,scaffold_0_358525,scaffold_0_358535,scaffold_0_502805,scaffold_0_502807,scaffold_0_502808,scaffold_0_633570,scaffold_0_633597,scaffold_0_697387,scaffold_0_827857,scaffold_0_837632,scaffold_0_937789,scaffold_0_937810,scaffold_0_946633,scaffold_0_959733,scaffold_0_973190,scaffold_0_1325166,scaffold_0_1325183,scaffold_0_1839752,scaffold_0_1985486,scaffold_0_1988457,scaffold_0_2033916,scaffold_0_2033979,scaffold_0_2087595,scaffold_0_2087604,scaffold_0_2087605,scaffold_0_2087671,scaffold_0_2278492,scaffold_0_2325356,scaffold_0_2359661,scaffold_0_2364990,scaffold_0_2364993,scaffold_0_2582499,scaffold_0_2582514,scaffold_0_2782786,scaffold_0_2782860,scaffold_0_3261833,scaffold_0_3426417,scaffold_0_3426419,scaffold_0_3785116,scaffold_0_4096946,scaffold_0_4363923,scaffold_0_4389029,scaffold_0_4548444,scaffold_0_4850749,scaffold_0_5071706,scaffold_0_5419399,scaffold_0_5419420,scaffold_0_5472346,scaffold_0_5472362,scaffold_0_5652794,scaffold_0_6000501,scaffold_0_6157670,scaffold_0_6251368,scaffold_0_6374044,scaffold_0_6387589,scaffold_0_6399461,scaffold_0_6532107,scaffold_0_6817045,scaffold_0_6817061,scaffold_0_6844226,scaffold_0_6854671,scaffold_0_7061265,scaffold_0_7090622,scaffold_0_7146161,scaffold_0_7270121,scaffold_0_7360414,scaffold_0_7560767,scaffold_0_7560774,scaffold_0_7591317,scaffold_0_7893575,scaffold_0_7926484,scaffold_0_8044200,scaffold_0_8123054,scaffold_0_8123115,scaffold_0_8310002,scaffold_0_8345400,scaffold_0_8411263,scaffold_0_8482348,scaffold_0_8578619,scaffold_0_8829227,scaffold_0_8989166,scaffold_0_8989175,scaffold_0_9136991,scaffold_0_9136995,scaffold_0_9159519,scaffold_0_9486992,scaffold_0_10051559,scaffold_0_10071521,scaffold_0_10075237,scaffold_0_10075312,scaffold_0_10759234,scaffold_0_10759299,scaffold_0_10793672,scaffold_0_10793764,scaffold_0_11161191,scaffold_0_11161192,scaffold_0_11161220,scaffold_0_11161266,scaffold_0_11161297,scaffold_0_11268452,scaffold_0_11488535,scaffold_0_11488624,scaffold_0_12199756,scaffold_0_12538580,scaffold_0_12843237,scaffold_0_12844052,scaffold_0_12921128,scaffold_0_12921135,scaffold_0_12921138,scaffold_0_13419971,scaffold_0_14039398,scaffold_0_14258847,scaffold_0_14258868,scaffold_0_14258894,scaffold_0_14258907,scaffold_0_14345619,scaffold_0_14886529,scaffold_0_14967006,scaffold_0_14971946,scaffold_0_14971981,scaffold_0_15053418,scaffold_0_15118060,scaffold_0_15218636,scaffold_0_15370056,scaffold_0_15728889,scaffold_0_16103060,scaffold_0_16149180,scaffold_0_16222976,scaffold_0_16223129,scaffold_0_16382662,scaffold_0_16382740,scaffold_0_16438537,scaffold_0_16489752,scaffold_0_16491630,scaffold_0_16567454,scaffold_0_16578666,scaffold_0_17182901,scaffold_0_17241716,scaffold_0_17241786,scaffold_0_17457773,scaffold_0_18374841,scaffold_0_18441968,scaffold_0_18445863,scaffold_0_18664702,scaffold_0_18725296
5192,0.003288561,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AB,BB,AA,BB,BB,BB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AA,AA,BB,BB,BB,AA,BB,AA,AA,NA,AA,BB,AA,BB,AB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AB,AA,AA,BB,BB,AA,AA,BB,AA,AB,AB,AA,AA,AA,AB,AB,AB,AA,AA,AB,AA,AA,AB,AA,AA,AA,AA,AB,AA,AB,AA,AB,AA,BB,AA,BB,BB,AA,AB,AA,BB,AA,BB,AB,AB,AB,AB,BB,BB,BB,AB,AA,AB,AA,AA,BB,BB,AB,AA,AB,AB,AB,BB
5558,0.003308135,AB,AA,AA,AB,AB,AB,AB,AB,AB,AB,BB,BB,AB,AB,AB,BB,AA,AA,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,NA,NA,AB,AA,AA,BB,AB,BB,AB,AB,AB,BB,AA,AB,AA,AB,BB,AA,AB,AB,AA,AB,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AB,BB,BB,AA,AA,AA,BB,BB,AB,AB,AB,AA,AA,BB,BB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AA,AB,BB,AB,AA,AB,AB,AB,AB,AA,AA,AB,AB,AA,AA,AA,AB,AA,AA,AB,AB,AB,AB,AA,AB
5433,0.003474956,AB,AB,AB,AB,AA,AA,AB,AA,AA,AA,BB,AB,BB,AB,AB,AB,AA,AB,AB,AA,AA,AA,BB,AA,AA,AB,AA,AB,AB,AB,AB,AA,AB,AB,AA,AA,AB,AA,BB,AA,AA,BB,AB,AB,AA,AA,AB,AB,BB,BB,AB,AB,BB,AA,AB,AA,AB,BB,AA,AB,AB,AB,AB,AB,AB,BB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AA,AA,BB,AA,BB,AA,AA,AB,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,AB,AB,AB,AB,AB,AA,AB,AA,AB,AA,AB,AB,AB,AB,AA,BB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AB,AB,AB,AA,AA,AB,AA,AB,AA,AA,AA,AB,AA,AA,AB,AB
5205,0.003632621,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,AA,AB,AB,AB,BB,AA,BB,AA,AA,AA,BB,AA,AB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,AB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AB,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA
5041,0.003658818,BB,AA,AA,BB,AB,BB,AA,AB,AB,AB,BB,BB,AB,AB,AB,BB,BB,AA,AA,BB,BB,BB,AB,AA,AB,AA,AA,AB,AB,AB,AB,AA,AA,AB,NA,NA,NA,NA,BB,AB,BB,AB,AA,AA,AA,AA,AB,AB,BB,AA,AA,AA,BB,AA,AB,AA,AB,BB,AA,AB,AA,AA,NA,NA,NA,BB,AB,NA,NA,NA,BB,AA,BB,AB,AB,NA,NA,BB,AA,NA,NA,BB,AA,AB,AB,AB,AB,AA,AB,AB,BB,AB,AB,BB,BB,NA,NA,AA,AA,NA,NA,NA,AA,AA,BB,BB,AB,BB,BB,AA,AA,NA,NA,NA,BB,AA,AB,AB,AB,AB,NA,NA,NA,AA,BB,AA,AA,AA,NA,AA,AB,AA,AA,BB,AB,AB,AB,NA,BB,AA,AA,AB,BB,BB,AA,AA,AA,AA,AA,AB
5499,0.003702692,AB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,BB,AB,BB,BB,AA,AA,AB,BB,BB,AB,AA,AB,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,BB,AA,AB,AB,BB,BB,AA,BB,AA,AA,AB,AB,BB,AB,AB,AB,BB,AA,AB,AA,AA,BB,AA,AB,AA,AA,AB,AB,AB,NA,AB,AA,BB,BB,BB,BB,AA,NA,AB,AB,AA,AA,AB,AA,BB,AA,AB,BB,AA,AA,AA,AB,AA,AA,BB,AA,AA,AA,BB,AA,AB,AB,AA,AA,AA,AB,AB,AB,AA,AA,AB,AA,AA,BB,AA,AA,AA,AA,AB,NA,AB,AA,AB,AA,BB,AA,AB,BB,AA,AA,AA,BB,AA,BB,BB,AB,AB,BB,BB,BB,BB,AB,AA,AB,AA,AA,BB,BB,AA,AA,AB,AA,AB,BB
5190,0.003856422,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AB,AB,AB,AB,AA,BB,AA,AA,AA,AB,AA,BB,AA,AA,BB,BB,AB,AA,AA,AB,AB,BB,AB,AB,AB,BB,AA,AB,AA,AB,BB,AA,AB,AB,AA,AA,AA,BB,BB,AB,AB,AB,AA,AB,AB,AB,BB,AB,AB,AA,AB,AB,BB,AB,AB,AA,AB,AB,AB,AB,AA,BB,AB,AA,BB,AB,AA,AA,AB,AA,AA,AB,AB,AB,AA,AA,AA,BB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AA,AB,AB,AA,AB,AB,AB,AA,AB,BB,AB,BB,AB,AB,AB,AB,AA,AA,AB,AB,AB,AB,AB,AA,AB,AB,AA,AA
5424,0.003983835,NA,NA,NA,NA,NA,NA,NA,AA,AA,AA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AA,AA,AA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AA,NA,NA,NA,NA,NA,NA,NA,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AA,NA,NA,NA,NA,NA
5410,0.003992331,BB,NA,AA,BB,NA,AA,BB,AA,AA,AA,BB,BB,BB,NA,BB,BB,AB,NA,AA,AA,AA,AA,AB,AA,AA,AA,AA,AB,BB,BB,BB,AA,AA,BB,NA,NA,BB,AA,BB,NA,BB,NA,NA,AA,AA,AA,AA,BB,BB,BB,BB,BB,NA,NA,BB,AA,NA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,NA,BB,AA,AA,BB,AA,AA,AA,AB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,AB,AB,AB,AA,AA,AB,NA,NA,AA,AA,NA,NA,NA,BB,NA,AB,AA,AB,AA,BB,NA,AB,BB,AA,AA,AA,BB,AA,BB,AB,BB,AB,AB,BB,BB,BB,BB,NA,AB,AA,AA,NA,NA,BB,AA,AA,AA,AA,BB
5503,0.004043907,NA,NA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AB,BB,BB,BB,NA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,NA,BB,AA,BB,NA,AA,NA,AA,AA,BB,AA,BB,AA,NA,BB,AA,AA,AA,NA,NA,AA,BB,AA,AA,AA,BB,AA,BB,NA,AA,AA,AA,BB,BB,BB,AA,NA,AA,AA,AA,BB,NA,AA,AA,AA,AA,NA,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,NA,AA,NA,AA,AA,BB,BB,BB,NA,AA,BB,AA,AA,NA,NA,AA,AA,AA,AA,NA,BB
5199,0.004062084,AB,BB,AB,AB,AB,AA,AB,AA,AA,AA,BB,AB,BB,AB,AB,AB,AA,AB,AB,AA,AA,AA,BB,AA,AA,AB,AA,AB,AB,AB,AB,AA,AB,AB,AA,AA,AB,AA,BB,AA,AB,BB,AB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AB,AA,AA,BB,BB,AA,AA,BB,AA,AB,AB,AA,AA,AA,AB,AB,AB,AA,AA,AB,AA,AA,AB,AA,AA,AA,AA,AB,AA,AB,AA,AB,AA,BB,AA,AB,BB,AA,AB,AA,BB,AA,AB,AB,AB,AB,AB,BB,BB,BB,AB,AB,AB,AA,AA,BB,BB,AB,AA,AB,AB,AB,BB
5285,0.004072295,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA
5483,0.004135084,AB,AB,AB,AB,AA,AA,AB,AA,AA,AA,BB,AB,BB,AB,AB,AB,AA,AB,AB,AA,AA,AA,BB,AA,AA,AB,AA,AB,AB,AB,AB,AA,AB,AB,AA,AA,AB,AA,BB,AA,AB,BB,AB,AA,AA,AA,AA,BB,NA,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AB,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AB,AA,AA,BB,BB,AA,AA,BB,AA,AB,AB,AA,AA,AA,AA,AB,AB,AA,AA,BB,AA,AA,AB,AA,AA,AA,AA,AB,AA,AB,AA,AB,AA,BB,AA,AB,BB,AA,AB,AA,BB,AA,AB,AB,AB,AB,AB,BB,BB,BB,AB,AB,AB,AA,AA,BB,BB,AB,AA,AB,BB,AB,BB
5590,0.004136161,AA,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AA,AA,AB,AA,AA,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AA,AB,AA,AA,AB,AB,AB,AB,AB,AB,AA,AA,AB,AA,AA,BB,AB,BB,AB,BB,AA,BB,AB,AB,AB,AB,AB,AA,AA,AA,BB,BB,AA,AB,AA,AA,AB,AA,BB,AA,BB,AA,AA,AB,AB,AA,AB,AA,BB,AA,AB,BB,AA,AA,AA,AB,AA,AA,BB,AB,AA,AA,BB,AA,AB,AB,AA,AA,AA,AB,AB,AB,AA,AA,AB,AA,AA,AA,AA,AA,AA,AA,AB,AA,AB,AA,AB,AA,BB,AA,AB,BB,AA,AB,AA,BB,AA,AB,AB,AB,AB,AB,BB,BB,BB,AA,AA,AB,AA,AA,BB,BB,AB,AA,AB,AB,AB,BB
5209,0.00444314,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AB,AA,BB,AA,BB,AA,BB,AA,AB,AB,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AB,AA,AA,AA,BB,AA,AA,AA,AA
5022,0.004684268,AB,BB,AB,AB,AA,AA,AB,AB,AB,AB,BB,AB,BB,AA,AA,AB,AA,AB,AB,AA,AA,AA,BB,AA,AA,AB,AA,AB,AB,AB,AB,AA,AB,BB,AA,AA,AB,AA,BB,AA,AB,BB,AB,AB,AA,AA,AB,AB,BB,BB,AB,AB,BB,AA,AB,AA,AB,BB,AA,AB,AB,AA,AB,AB,BB,BB,AB,AB,AB,AB,AB,AA,BB,AB,AB,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,AB,AB,AB,AB,AB,AA,AB,AA,AB,AA,AB,AB,AB,AB,BB,AA,AB,AB,AB,AB,AB,AA,AA,AA,AA,AB,AB,AB,AA,AA,AB,AB,AB,AB,AB,AB,BB,AA,AA,AB,BB
5550,0.004989678,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AB,AA,NA,BB,BB,AA,AA,BB,NA,NA,AA,AA,AA,AA,AA,AA,AA,NA,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,BB,BB,NA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,NA,BB
5547,0.005363503,BB,NA,AA,AB,AB,AB,AB,AB,AB,AB,BB,BB,AB,BB,BB,BB,AB,AA,AA,AA,AB,AB,AB,AB,BB,AA,BB,AB,AB,AB,AA,AB,AA,AA,AA,AA,AA,BB,NA,NA,AB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AB,BB,AA,BB,AB,AB,BB,AA,AB,AA,AA,BB,BB,BB,AA,AA,NA,AA,NA,NA,BB,NA,NA,AB,AA,AB,AA,AA,BB,AA,BB,AA,NA,NA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,AA,NA,NA,NA,BB,BB,AA,AA,AA,NA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,BB,AA,NA,AA,BB,AA,NA,NA,AA,AA,AA,BB,BB,BB,NA,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB
5208,0.005386744,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AB,BB,BB,BB,NA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AB,AA,AA,AB,AA,BB,AB,BB,AA,BB,AB,AB,AB,AA,AA,AA,AA,AB,BB,BB,AA,NA,AA,AA,AB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AB,AA,BB,AA,AB,NA,AA,AA,AA,AB,AA,NA,BB,AA,AA,AA,BB,AA,AA,AB,AA,AA,AA,AA,AB,AB,NA,AA,AB,AA,AA,AB,AA,AA,AA,AA,BB,AA,AB,AA,AB,AA,BB,AA,NA,BB,AA,NA,AA,BB,AA,AB,AB,AB,AB,BB,BB,BB,BB,AB,AA,AB,AA,AA,BB,BB,AA,AA,AB,BB,BB,BB
5376,0.005561046,AB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AA,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AA,BB,BB,BB,AB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AB,AB,AA,AB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AB,BB,AA,AA,AA,AB,AA,AA,BB,AB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,AB,AB,AA,BB
5507,0.00583131,AA,AB,AB,BB,AB,AA,AB,NA,NA,NA,BB,AB,BB,AB,AA,NA,NA,NA,NA,AA,AA,AA,BB,AA,AA,BB,NA,AB,AB,AB,AB,AA,AA,NA,AA,AA,NA,NA,BB,AA,BB,BB,BB,NA,AA,AA,AA,BB,NA,BB,BB,BB,BB,AA,NA,AA,BB,BB,AA,AA,AA,AA,BB,BB,NA,BB,AA,AA,NA,AA,BB,AA,BB,NA,AA,NA,NA,AA,BB,AA,NA,AA,BB,BB,AA,NA,NA,AB,AA,NA,BB,AA,AA,NA,BB,AA,BB,NA,AA,AA,AA,BB,BB,BB,NA,AA,AA,NA,AA,BB,AA,AA,AA,AA,AA,AA,NA,NA,NA,NA,BB,AA,BB,BB,AA,BB,AA,BB,AA,NA,NA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,NA,NA,AA,AA,NA,AA,BB,BB
5141,0.005917274,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,AA,AB,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AA,AA,AB,BB,AA,AB,AB,AA,AB,AB,AB,AA,AB,AB,AB,AA,AA,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AA,BB,AB,AB,AB,AA,AB,BB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,BB,AA,BB,BB,AB,AB,AA,AB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AB,AA,AA,AA,BB,AA,AA,AA,AA
5089,0.005951622,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,NA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,NA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA
5603,0.006099321,AB,AA,AB,AB,AB,AA,AB,NA,NA,NA,BB,AB,BB,AB,AB,AB,AA,AA,AB,AA,AA,AA,BB,AA,AA,AB,NA,AB,AB,AB,BB,AA,AB,AA,AA,AA,NA,NA,BB,AA,AB,BB,AA,AA,AB,AB,AA,BB,AB,BB,NA,NA,BB,AA,AB,AB,AB,BB,AB,AA,AA,AB,BB,BB,NA,AB,AA,NA,AB,AA,BB,AA,BB,AB,AA,AB,BB,AA,AB,AA,BB,AA,AA,BB,AA,AA,AA,AB,AA,AA,BB,AB,AA,AA,BB,AA,AB,AA,AA,AA,AA,AB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AB,AA,AB,AA,AB,AA,BB,AA,AB,BB,AA,AA,AA,BB,AA,AB,AB,NA,AA,AA,BB,BB,BB,AB,BB,AB,AA,AA,BB,BB,AB,AA,AB,NA,AB,BB
5582,0.006105364,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,AB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,NA,AA,BB,AA,BB,AA,NA,BB,AA,AA,AA,AB,AA,AA,BB,BB,AA,AA,BB,AA,AA,AB,AA,AA,AA,AB,AB,AB,AA,AA,AB,AA,AA,AA,AA,AA,AA,AA,AB,AA,AB,AA,AB,AA,BB,NA,AB,BB,AA,AB,AA,BB,AA,AA,AB,AB,AB,AB,BB,BB,BB,BB,AB,AB,AA,AA,BB,BB,AB,AA,AA,AB,AB,BB
5545,0.006221845,AB,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,BB,AB,AA,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AB,AB,AA,AA,AA,AB,AB,AB,AA,AA,AB,AA,AA,BB,AA,AA,AA,AA,AB,AA,AB,AA,AB,AA,BB,AA,AB,BB,AA,AB,AA,BB,AA,AB,AB,AB,AB,AB,BB,BB,BB,AB,AB,AB,AA,AA,BB,BB,AB,AA,AB,AB,AB,BB
